ID,age,CourseID,program,code
SAB 32,22,sab,Other: B.Ed. Physical science for education,BA 1
SAB 33,22,sab,Other: B.Ed. Physical science for education,BA 1
SAB 34,21,sab,Other: B.Ed. Physical science for education,BA 1
SAB 35,22,sab,Other: B.Ed. Physical science for education,BA 1
SAB 36,25,sab,Other: B.Ed. Physical science for education,BA 1
SAB 37,25,sab,Other: B.Ed. Physical science for education,BA 1
SAB 38,22,sab,Other: B.Ed. Physical science for education,BA 1
SAB 39,25,sab,Other: B.Ed. Physical science for education,BA 1
SAB 40,21,sab,Other: B.Ed. Physical science for education,BA 1
SAB 41,21,sab,Other: B.Ed. Physical science for education,BA 1
SAB 42,20,sab,Other: B.Ed. Physical science for education,BA 1
SAB 43,20,sab,Other: B.Ed. Physical science for education,BA 1
SAB 44,21,sab,Other: B.Ed. Physical science for education,BA 1
SAB 45,21,sab,Other: B.Ed. Physical science for education,BA 1
SAB 46,17,sab,Other: B.Ed. Physical science for education,BA 1
